,Rotation,Emphasis,Block,Trial,Aim_Errors
1330,Sudden,Accuracy,8,562,0.18344733713269334
1331,Sudden,Accuracy,8,563,0.17851872511122135
1332,Sudden,Accuracy,8,564,0.15650327610067902
1333,Sudden,Accuracy,8,565,0.12897330484061706
1334,Sudden,Accuracy,8,566,0.10815340986777906
1335,Sudden,Accuracy,8,567,0.09932794637290529
1336,Sudden,Accuracy,8,568,0.10055034455371827
1337,Sudden,Accuracy,8,569,0.10794166217149584
1338,Sudden,Accuracy,8,570,0.11872112046009799
1339,Sudden,Accuracy,8,571,0.12865510131571795
1340,Sudden,Accuracy,8,572,0.1308483145445538
1341,Sudden,Accuracy,8,573,0.12139680434313678
1342,Sudden,Accuracy,8,574,0.10510897201142319
1343,Sudden,Accuracy,8,575,0.09277151788839363
1344,Sudden,Accuracy,9,576,0.12934254293507666
1345,Sudden,Accuracy,9,577,0.13776284942040076
1346,Sudden,Accuracy,9,578,0.15300654429042587
1347,Sudden,Accuracy,9,579,0.17136762539879305
1348,Sudden,Accuracy,9,580,0.1870454945277351
1349,Sudden,Accuracy,9,581,0.19411276492639792
1350,Sudden,Accuracy,9,582,0.189973240148501
1351,Sudden,Accuracy,9,583,0.1773404712874052
1352,Sudden,Accuracy,9,584,0.16177093186763908
1353,Sudden,Accuracy,9,585,0.14882476262565297
1354,Sudden,Accuracy,9,586,0.14658084927067733
1355,Sudden,Accuracy,9,587,0.17082384988901833
1356,Sudden,Accuracy,9,588,0.2401938919828195
1357,Sudden,Accuracy,9,589,0.3561174977064252
1358,Sudden,Accuracy,9,590,0.48436827760525697
1359,Sudden,Accuracy,9,591,0.5683871199458304
1360,Sudden,Accuracy,9,592,0.5740227762008483
1361,Sudden,Accuracy,9,593,0.5170793523191641
1362,Sudden,Accuracy,9,594,0.4397831855385072
1363,Sudden,Accuracy,9,595,0.36952985327900145
1364,Sudden,Accuracy,9,596,0.30842957807337035
1365,Sudden,Accuracy,9,597,0.2511097473334405
1366,Sudden,Accuracy,9,598,0.19972699412859393
1367,Sudden,Accuracy,9,599,0.16466042578589862
1368,Sudden,Accuracy,9,600,0.1571441826839584
1369,Sudden,Accuracy,9,601,0.17915486975270956
1370,Sudden,Accuracy,9,602,0.21682208364539335
1371,Sudden,Accuracy,9,603,0.24680592067745086
1372,Sudden,Accuracy,9,604,0.2520520552615482
1373,Sudden,Accuracy,9,605,0.23147878877385442
1374,Sudden,Accuracy,9,606,0.19545333530996806
1375,Sudden,Accuracy,9,607,0.15680948158305266
1376,Sudden,Accuracy,9,608,0.12726381201131742
1377,Sudden,Accuracy,9,609,0.1160235302055719
1378,Sudden,Accuracy,9,610,0.12480394899614819
1379,Sudden,Accuracy,9,611,0.14469783469812877
1380,Sudden,Accuracy,9,612,0.16253649223764335
1381,Sudden,Accuracy,9,613,0.1707905621803295
1382,Sudden,Accuracy,9,614,0.16907489435327172
1383,Sudden,Accuracy,9,615,0.1592842450653052
1384,Sudden,Accuracy,9,616,0.14497638951202446
1385,Sudden,Accuracy,9,617,0.13391293900359094
1386,Sudden,Accuracy,9,618,0.13505472897406484
1387,Sudden,Accuracy,9,619,0.15137724681055448
1388,Sudden,Accuracy,9,620,0.17727716604311755
1389,Sudden,Accuracy,9,621,0.20246277314341254
1390,Sudden,Accuracy,9,622,0.21750398997678855
1391,Sudden,Accuracy,9,623,0.2173466898792603
1392,Sudden,Accuracy,9,624,0.20402232670289655
1393,Sudden,Accuracy,9,625,0.1883907408888219
1394,Sudden,Accuracy,9,626,0.1842141645670952
1395,Sudden,Accuracy,9,627,0.1948235899322413
1396,Sudden,Accuracy,9,628,0.20865437300607848
1397,Sudden,Accuracy,9,629,0.2126034080072604
1398,Sudden,Accuracy,9,630,0.20566002343271578
1399,Sudden,Accuracy,9,631,0.19527765884704448
1400,Sudden,Accuracy,9,632,0.18537433850589505
1401,Sudden,Accuracy,9,633,0.17417867390807729
1402,Sudden,Accuracy,9,634,0.16157270225355042
1403,Sudden,Accuracy,9,635,0.15165522284816702
1404,Sudden,Accuracy,9,636,0.14613456953428175
1405,Sudden,Accuracy,9,637,0.14047610616001363
1406,Sudden,Accuracy,9,638,0.13109202630053263
1407,Sudden,Accuracy,9,639,0.12258109909987983
1408,Sudden,Accuracy,10,640,0.1332031819751974
1409,Sudden,Accuracy,10,641,0.12721988294606984
1410,Sudden,Accuracy,10,642,0.12160214787824136
1411,Sudden,Accuracy,10,643,0.124740342805018
1412,Sudden,Accuracy,10,644,0.14070670319093787
1413,Sudden,Accuracy,10,645,0.16586119101083077
1414,Sudden,Accuracy,10,646,0.1915868667514039
1415,Sudden,Accuracy,10,647,0.2096036392242121
1416,Sudden,Accuracy,10,648,0.21501727314164892
1417,Sudden,Accuracy,10,649,0.20723909265679963
1418,Sudden,Accuracy,10,650,0.18978682686609571
1419,Sudden,Accuracy,10,651,0.1681414561083472
1420,Sudden,Accuracy,10,652,0.14635107569840855
1421,Sudden,Accuracy,10,653,0.12530560200264018
1422,Sudden,Accuracy,10,654,0.10471111286133993
1423,Sudden,Accuracy,10,655,0.08653330277699617
1424,Sudden,Accuracy,10,656,0.07482847799325913
1425,Sudden,Accuracy,10,657,0.0713785037968957
1426,Sudden,Accuracy,10,658,0.07271183816516566
1427,Sudden,Accuracy,10,659,0.0728020168698076
1428,Sudden,Accuracy,10,660,0.0691677740666915
1429,Sudden,Accuracy,10,661,0.06586778929281531
1430,Sudden,Accuracy,10,662,0.07121504093092997
1431,Sudden,Accuracy,10,663,0.09301859500749785
1432,Sudden,Accuracy,10,664,0.1332499171994855
1433,Sudden,Accuracy,10,665,0.18345294124069805
1434,Sudden,Accuracy,10,666,0.22610879704422912
1435,Sudden,Accuracy,10,667,0.24458802119856557
1436,Sudden,Accuracy,10,668,0.23386926593002408
1437,Sudden,Accuracy,10,669,0.20215702922969142
1438,Sudden,Accuracy,10,670,0.16357958913367698
1439,Sudden,Accuracy,10,671,0.13009438979143748
1440,Sudden,Accuracy,10,672,0.10837135486839444
1441,Sudden,Accuracy,10,673,0.10006800476987185
1442,Sudden,Accuracy,10,674,0.10196234543145329
1443,Sudden,Accuracy,10,675,0.1069916420226577
1444,Sudden,Accuracy,10,676,0.10879118408245034
1445,Sudden,Accuracy,10,677,0.10744234911458728
1446,Sudden,Accuracy,10,678,0.11136803833958682
1447,Sudden,Accuracy,10,679,0.1317090028616353
1448,Sudden,Accuracy,10,680,0.17172884055009863
1449,Sudden,Accuracy,10,681,0.21993254340843513
1450,Sudden,Accuracy,10,682,0.25529018854252494
1451,Sudden,Accuracy,10,683,0.2619095982320235
1452,Sudden,Accuracy,10,684,0.2394933563010735
1453,Sudden,Accuracy,10,685,0.2005671731954886
1454,Sudden,Accuracy,10,686,0.16048181972590617
1455,Sudden,Accuracy,10,687,0.13027662220153546
1456,Sudden,Accuracy,10,688,0.11459165264843785
1457,Sudden,Accuracy,10,689,0.1123764359704274
1458,Sudden,Accuracy,10,690,0.12037302482927001
1459,Sudden,Accuracy,10,691,0.1369646262589495
1460,Sudden,Accuracy,10,692,0.16199319897711248
1461,Sudden,Accuracy,10,693,0.19289881227730388
1462,Sudden,Accuracy,10,694,0.22241844677905886
1463,Sudden,Accuracy,10,695,0.24012854977461873
1464,Sudden,Accuracy,10,696,0.2373720433736156
1465,Sudden,Accuracy,10,697,0.2143427568678048
1466,Sudden,Accuracy,10,698,0.18364320033715645
1467,Sudden,Accuracy,10,699,0.16395873539608583
1468,Sudden,Accuracy,10,700,0.16816299863436773
1469,Sudden,Accuracy,10,701,0.19576512376035154
1470,Sudden,Accuracy,10,702,0.23302945567282662
1471,Sudden,Accuracy,10,703,0.2594578202161582
1472,Sudden,Accuracy,11,704,0.4373247996107049
1473,Sudden,Accuracy,11,705,0.48294642613105887
1474,Sudden,Accuracy,11,706,0.5576543321889793
1475,Sudden,Accuracy,11,707,0.6442880613360279
1476,Sudden,Accuracy,11,708,0.7297568317602536
1477,Sudden,Accuracy,11,709,0.7952944829037405
1478,Sudden,Accuracy,11,710,0.8188635923299539
1479,Sudden,Accuracy,11,711,0.7963810331620578
1480,Sudden,Accuracy,11,712,0.7514261410100447
1481,Sudden,Accuracy,11,713,0.7162724620450923
1482,Sudden,Accuracy,11,714,0.7071807676862572
1483,Sudden,Accuracy,11,715,0.7182587292780169
1484,Sudden,Accuracy,11,716,0.7322170222128163
1485,Sudden,Accuracy,11,717,0.7353491903503806
1486,Sudden,Accuracy,11,718,0.7265311055779181
1487,Sudden,Accuracy,11,719,0.7133649218965303
1488,Sudden,Accuracy,11,720,0.6992505621613172
1489,Sudden,Accuracy,11,721,0.6761668507605751
1490,Sudden,Accuracy,11,722,0.6346965677442454
1491,Sudden,Accuracy,11,723,0.5821481209396036
1492,Sudden,Accuracy,11,724,0.5471886395015978
1493,Sudden,Accuracy,11,725,0.5607123889847401
1494,Sudden,Accuracy,11,726,0.6274131896028112
1495,Sudden,Accuracy,11,727,0.7146705883755162
1496,Sudden,Accuracy,11,728,0.7740475294521585
1497,Sudden,Accuracy,11,729,0.7792400880558301
1498,Sudden,Accuracy,11,730,0.7409077112283615
1499,Sudden,Accuracy,11,731,0.6845083352908155
1500,Sudden,Accuracy,11,732,0.6247704840182207
1501,Sudden,Accuracy,11,733,0.5663272873820066
1502,Sudden,Accuracy,11,734,0.5158383727092325
1503,Sudden,Accuracy,11,735,0.48145011502500235
1504,Sudden,Accuracy,11,736,0.4652251632442197
1505,Sudden,Accuracy,11,737,0.4636315699800816
1506,Sudden,Accuracy,11,738,0.47250055108878686
1507,Sudden,Accuracy,11,739,0.48712245422661093
1508,Sudden,Accuracy,11,740,0.5001376506039468
1509,Sudden,Accuracy,11,741,0.5026934926672104
1510,Sudden,Accuracy,11,742,0.4885502004470753
1511,Sudden,Accuracy,11,743,0.45822800432029004
1512,Sudden,Accuracy,11,744,0.42098298294601694
1513,Sudden,Accuracy,11,745,0.3911838521197168
1514,Sudden,Accuracy,11,746,0.37787723707817367
1515,Sudden,Accuracy,11,747,0.3770741279966209
1516,Sudden,Accuracy,11,748,0.3778807681841309
1517,Sudden,Accuracy,11,749,0.3757698004642499
1518,Sudden,Accuracy,11,750,0.37459808759494223
1519,Sudden,Accuracy,11,751,0.3771880352458249
1520,Sudden,Accuracy,11,752,0.38191116785586254
1521,Sudden,Accuracy,11,753,0.38841479714444327
1522,Sudden,Accuracy,11,754,0.39804194059273895
1523,Sudden,Accuracy,11,755,0.40671790061866603
1524,Sudden,Accuracy,11,756,0.40497564322010177
1525,Sudden,Accuracy,11,757,0.389107184619676
1526,Sudden,Accuracy,11,758,0.3687697694007348
1527,Sudden,Accuracy,11,759,0.35950345874275685
1528,Sudden,Accuracy,11,760,0.36729283089362497
1529,Sudden,Accuracy,11,761,0.38259570194916914
1530,Sudden,Accuracy,11,762,0.3912367462510663
1531,Sudden,Accuracy,11,763,0.3894458089300104
1532,Sudden,Accuracy,11,764,0.3854432121824247
1533,Sudden,Accuracy,11,765,0.3878560666991827
1534,Sudden,Accuracy,11,766,0.3964037574365438
1535,Sudden,Accuracy,11,767,0.4038640737969157
1536,Gradual,Speed,0,0,0.0236615799655754
1537,Gradual,Speed,0,1,0.028392842865399615
1538,Gradual,Speed,0,2,0.03514452897426579
1539,Gradual,Speed,0,3,0.04046914914420548
1540,Gradual,Speed,0,4,0.04236253317034669
1541,Gradual,Speed,0,5,0.04088262271050333
1542,Gradual,Speed,0,6,0.037291093812128584
1543,Gradual,Speed,0,7,0.033101830998298755
1544,Gradual,Speed,0,8,0.02974985297649949
1545,Gradual,Speed,0,9,0.028322769477175685
1546,Gradual,Speed,0,10,0.02891597346433582
1547,Gradual,Speed,0,11,0.030340289998098915
1548,Gradual,Speed,0,12,0.030968136790616697
1549,Gradual,Speed,0,13,0.030019511696503333
1550,Gradual,Speed,0,14,0.027853074120639445
1551,Gradual,Speed,0,15,0.025233354342104313
1552,Gradual,Speed,0,16,0.022875468026153353
1553,Gradual,Speed,0,17,0.021672370245541316
1554,Gradual,Speed,0,18,0.022555399883054734
1555,Gradual,Speed,0,19,0.025726998600601743
1556,Gradual,Speed,0,20,0.030296228741467306
1557,Gradual,Speed,0,21,0.034883079861792204
1558,Gradual,Speed,0,22,0.03849633342576172
1559,Gradual,Speed,0,23,0.040782517546856585
1560,Gradual,Speed,0,24,0.04141440782535462
1561,Gradual,Speed,0,25,0.03948711280177633
1562,Gradual,Speed,0,26,0.0341832336527684
1563,Gradual,Speed,0,27,0.026258322447998993
1564,Gradual,Speed,0,28,0.018223239650107196
1565,Gradual,Speed,0,29,0.012788863328171841
1566,Gradual,Speed,0,30,0.011383886760504731
1567,Gradual,Speed,0,31,0.013982238825769702
1568,Gradual,Speed,0,32,0.019599949031271345
1569,Gradual,Speed,0,33,0.02665537257911675
1570,Gradual,Speed,0,34,0.03325819273273141
1571,Gradual,Speed,0,35,0.037812187598231586
1572,Gradual,Speed,0,36,0.039845136746040004
1573,Gradual,Speed,0,37,0.04039830758883908
1574,Gradual,Speed,0,38,0.04132014239991954
1575,Gradual,Speed,0,39,0.044019338708899645
1576,Gradual,Speed,0,40,0.048775122176993896
1577,Gradual,Speed,0,41,0.054523302247431
1578,Gradual,Speed,0,42,0.0585598381283632
1579,Gradual,Speed,0,43,0.057496441216182165
1580,Gradual,Speed,0,44,0.050359875932215484
1581,Gradual,Speed,0,45,0.040428278195635575
1582,Gradual,Speed,0,46,0.03269524658253283
1583,Gradual,Speed,0,47,0.030074177647882734
1584,Gradual,Speed,0,48,0.033273179266241744
1585,Gradual,Speed,0,49,0.043296900520139084
1586,Gradual,Speed,0,50,0.06134647767836591
1587,Gradual,Speed,0,51,0.08522838929628324
1588,Gradual,Speed,0,52,0.1080591115065688
1589,Gradual,Speed,0,53,0.1231615345978963
1590,Gradual,Speed,0,54,0.12961383615323888
1591,Gradual,Speed,0,55,0.13083128666128302
1592,Gradual,Speed,0,56,0.12836122197267874
1593,Gradual,Speed,0,57,0.11996000254681191
1594,Gradual,Speed,0,58,0.10405515327913145
1595,Gradual,Speed,0,59,0.0835229632487308
1596,Gradual,Speed,0,60,0.0640058946565911
1597,Gradual,Speed,0,61,0.0497989558985997
1598,Gradual,Speed,0,62,0.04186370548960587
1599,Gradual,Speed,0,63,0.038714285431017306
1600,Gradual,Speed,1,64,0.059366934881884235
1601,Gradual,Speed,1,65,0.06731660227824718
1602,Gradual,Speed,1,66,0.07512762267803477
1603,Gradual,Speed,1,67,0.07579594659250374
1604,Gradual,Speed,1,68,0.07049440443183011
1605,Gradual,Speed,1,69,0.06614916645058984
1606,Gradual,Speed,1,70,0.06806909041704456
1607,Gradual,Speed,1,71,0.07615846332184308
1608,Gradual,Speed,1,72,0.08679316213691232
1609,Gradual,Speed,1,73,0.09611769612966159
1610,Gradual,Speed,1,74,0.10065344352615496
1611,Gradual,Speed,1,75,0.09698309903723613
1612,Gradual,Speed,1,76,0.08427771804282015
1613,Gradual,Speed,1,77,0.0669956835904323
1614,Gradual,Speed,1,78,0.052452611375089477
1615,Gradual,Speed,1,79,0.04514810461327343
1616,Gradual,Speed,1,80,0.044248846627813934
1617,Gradual,Speed,1,81,0.04581320729608439
1618,Gradual,Speed,1,82,0.04675861566993625
1619,Gradual,Speed,1,83,0.0472775056260956
1620,Gradual,Speed,1,84,0.04988864595795957
1621,Gradual,Speed,1,85,0.056418620904248304
1622,Gradual,Speed,1,86,0.06680295583447741
1623,Gradual,Speed,1,87,0.0804528735836946
1624,Gradual,Speed,1,88,0.09625805999673573
1625,Gradual,Speed,1,89,0.11062449247612835
1626,Gradual,Speed,1,90,0.11835724643253842
1627,Gradual,Speed,1,91,0.11692143322793663
1628,Gradual,Speed,1,92,0.10826108782694426
1629,Gradual,Speed,1,93,0.09618643641783597
1630,Gradual,Speed,1,94,0.08386838068854434
1631,Gradual,Speed,1,95,0.07362606788505577
1632,Gradual,Speed,1,96,0.0667033504691769
1633,Gradual,Speed,1,97,0.06237650707186193
1634,Gradual,Speed,1,98,0.05849772994444401
1635,Gradual,Speed,1,99,0.053679171462478845
1636,Gradual,Speed,1,100,0.04864695132289109
1637,Gradual,Speed,1,101,0.04506002551987122
1638,Gradual,Speed,1,102,0.04304433044201672
1639,Gradual,Speed,1,103,0.04047440842231032
1640,Gradual,Speed,1,104,0.03537363209763634
1641,Gradual,Speed,1,105,0.0287359692046088
1642,Gradual,Speed,1,106,0.024236977732358264
1643,Gradual,Speed,1,107,0.02516169095673558
1644,Gradual,Speed,1,108,0.03227510330120454
1645,Gradual,Speed,1,109,0.04423987264845522
1646,Gradual,Speed,1,110,0.058542146134836916
1647,Gradual,Speed,1,111,0.07112248262090402
1648,Gradual,Speed,1,112,0.07678547608270773
1649,Gradual,Speed,1,113,0.07245490193824056
1650,Gradual,Speed,1,114,0.0601243221444249
1651,Gradual,Speed,1,115,0.04541155134034281
1652,Gradual,Speed,1,116,0.03346158305802238
1653,Gradual,Speed,1,117,0.026599031446734197
1654,Gradual,Speed,1,118,0.024726284044917668
1655,Gradual,Speed,1,119,0.026729941800952912
1656,Gradual,Speed,1,120,0.03138666117440653
1657,Gradual,Speed,1,121,0.03787213439927502
1658,Gradual,Speed,1,122,0.0462951756862051
1659,Gradual,Speed,1,123,0.05715769185593088
1660,Gradual,Speed,1,124,0.0692975229118947
1661,Gradual,Speed,1,125,0.07920483766973177
1662,Gradual,Speed,1,126,0.0841737072105942
1663,Gradual,Speed,1,127,0.08528863748937549
1664,Gradual,Speed,2,128,0.15953344623013505
1665,Gradual,Speed,2,129,0.1423969791345744
1666,Gradual,Speed,2,130,0.12066053567459509
1667,Gradual,Speed,2,131,0.1085327455864325
1668,Gradual,Speed,2,132,0.11146843443680374
1669,Gradual,Speed,2,133,0.12554461677362458
1670,Gradual,Speed,2,134,0.14374691837178777
1671,Gradual,Speed,2,135,0.1599184121319907
1672,Gradual,Speed,2,136,0.16819136849876085
1673,Gradual,Speed,2,137,0.16391192976087768
1674,Gradual,Speed,2,138,0.14799526184302808
1675,Gradual,Speed,2,139,0.127802723657145
1676,Gradual,Speed,2,140,0.11086550867062439
1677,Gradual,Speed,2,141,0.09847938483256236
1678,Gradual,Speed,2,142,0.08709245068429441
1679,Gradual,Speed,2,143,0.07516204388003832
1680,Gradual,Speed,2,144,0.0660398560097405
1681,Gradual,Speed,2,145,0.06331558727150376
1682,Gradual,Speed,2,146,0.06590006278434764
1683,Gradual,Speed,2,147,0.07010926138565152
1684,Gradual,Speed,2,148,0.07481437858764031
1685,Gradual,Speed,2,149,0.08156861919576926
1686,Gradual,Speed,2,150,0.0902286357075803
1687,Gradual,Speed,2,151,0.09765060801729344
1688,Gradual,Speed,2,152,0.10127066898106796
1689,Gradual,Speed,2,153,0.10121160938811653
1690,Gradual,Speed,2,154,0.09785196933681392
1691,Gradual,Speed,2,155,0.09052547052302787
1692,Gradual,Speed,2,156,0.08099929274546572
1693,Gradual,Speed,2,157,0.0753025850350557
1694,Gradual,Speed,2,158,0.07854146249151242
1695,Gradual,Speed,2,159,0.08856837019069998
1696,Gradual,Speed,2,160,0.09723629348934087
1697,Gradual,Speed,2,161,0.09810673490079333
1698,Gradual,Speed,2,162,0.09175437088615081
1699,Gradual,Speed,2,163,0.08381263304905326
1700,Gradual,Speed,2,164,0.07907643205946392
1701,Gradual,Speed,2,165,0.07782740250351279
1702,Gradual,Speed,2,166,0.07693518180518408
1703,Gradual,Speed,2,167,0.07351292749677556
1704,Gradual,Speed,2,168,0.06734162345039163
1705,Gradual,Speed,2,169,0.060653588508571686
1706,Gradual,Speed,2,170,0.05634570886111889
1707,Gradual,Speed,2,171,0.05638813559111227
1708,Gradual,Speed,2,172,0.06096347550259402
1709,Gradual,Speed,2,173,0.06840551084284949
1710,Gradual,Speed,2,174,0.0764662299772805
1711,Gradual,Speed,2,175,0.0838905405790413
1712,Gradual,Speed,2,176,0.08982904060713029
1713,Gradual,Speed,2,177,0.09213693547497535
1714,Gradual,Speed,2,178,0.08860295716847583
1715,Gradual,Speed,2,179,0.08038104150483334
1716,Gradual,Speed,2,180,0.07220282728504276
1717,Gradual,Speed,2,181,0.068139810344611
1718,Gradual,Speed,2,182,0.06806705744581182
1719,Gradual,Speed,2,183,0.06881928653656942
1720,Gradual,Speed,2,184,0.06812056601974674
1721,Gradual,Speed,2,185,0.06667481863393886
1722,Gradual,Speed,2,186,0.0666202389427823
1723,Gradual,Speed,2,187,0.06858215710661611
1724,Gradual,Speed,2,188,0.0704636745130009
1725,Gradual,Speed,2,189,0.06944543207639234
1726,Gradual,Speed,2,190,0.06535755282605898
1727,Gradual,Speed,2,191,0.061526369305174244
1728,Gradual,Speed,3,192,0.23384547752565438
1729,Gradual,Speed,3,193,0.20579307654366014
1730,Gradual,Speed,3,194,0.1653623697790093
1731,Gradual,Speed,3,195,0.13140309464607572
1732,Gradual,Speed,3,196,0.11384252784279217
1733,Gradual,Speed,3,197,0.111075655355033
1734,Gradual,Speed,3,198,0.11488430864848054
1735,Gradual,Speed,3,199,0.11712363766180761
1736,Gradual,Speed,3,200,0.1142070048887073
1737,Gradual,Speed,3,201,0.10806772627355152
1738,Gradual,Speed,3,202,0.10372741116426366
1739,Gradual,Speed,3,203,0.10436067387755835
1740,Gradual,Speed,3,204,0.10745899009880719
1741,Gradual,Speed,3,205,0.10749323788201354
1742,Gradual,Speed,3,206,0.10355361549749831
1743,Gradual,Speed,3,207,0.1020817630605699
1744,Gradual,Speed,3,208,0.10989505451436056
1745,Gradual,Speed,3,209,0.12547121979798043
1746,Gradual,Speed,3,210,0.13893972688154832
1747,Gradual,Speed,3,211,0.1408399043412835
1748,Gradual,Speed,3,212,0.13045819582633333
1749,Gradual,Speed,3,213,0.1158098789312435
1750,Gradual,Speed,3,214,0.10619712366135908
1751,Gradual,Speed,3,215,0.10455778972088635
1752,Gradual,Speed,3,216,0.10566464272397702
1753,Gradual,Speed,3,217,0.10134387992462937
1754,Gradual,Speed,3,218,0.08829065711165607
1755,Gradual,Speed,3,219,0.07103767114907862
1756,Gradual,Speed,3,220,0.05749253969834555
1757,Gradual,Speed,3,221,0.0526462399290616
1758,Gradual,Speed,3,222,0.05691275831247928
1759,Gradual,Speed,3,223,0.0687100886655947
1760,Gradual,Speed,3,224,0.08584047841521639
1761,Gradual,Speed,3,225,0.10359870614157056
1762,Gradual,Speed,3,226,0.11422406014755987
1763,Gradual,Speed,3,227,0.11177095386039057
1764,Gradual,Speed,3,228,0.09801556862186428
1765,Gradual,Speed,3,229,0.08202556129242221
1766,Gradual,Speed,3,230,0.07356097523718003
1767,Gradual,Speed,3,231,0.07679118507576074
1768,Gradual,Speed,3,232,0.08853810096849338
1769,Gradual,Speed,3,233,0.10090804513966806
1770,Gradual,Speed,3,234,0.10677974446358197
1771,Gradual,Speed,3,235,0.10474119080097416
1772,Gradual,Speed,3,236,0.09905705827659467
1773,Gradual,Speed,3,237,0.09463625913547298
1774,Gradual,Speed,3,238,0.09285687885272775
1775,Gradual,Speed,3,239,0.09391771447116504
1776,Gradual,Speed,3,240,0.10329790629352026
1777,Gradual,Speed,3,241,0.13519277334098573
1778,Gradual,Speed,3,242,0.20512752649835597
1779,Gradual,Speed,3,243,0.30984109597761433
1780,Gradual,Speed,3,244,0.4106720327288462
1781,Gradual,Speed,3,245,0.4507481327000148
1782,Gradual,Speed,3,246,0.404119815219282
1783,Gradual,Speed,3,247,0.3020784443260215
1784,Gradual,Speed,3,248,0.20136600852329337
1785,Gradual,Speed,3,249,0.13577363938097559
1786,Gradual,Speed,3,250,0.10539670616598666
1787,Gradual,Speed,3,251,0.0972804727002092
1788,Gradual,Speed,3,252,0.10094603298792186
1789,Gradual,Speed,3,253,0.10881338969888871
1790,Gradual,Speed,3,254,0.11490362644639358
1791,Gradual,Speed,3,255,0.1173169899901852
1792,Gradual,Speed,4,256,0.20256642848504686
1793,Gradual,Speed,4,257,0.2127264997512308
1794,Gradual,Speed,4,258,0.23047578149247946
1795,Gradual,Speed,4,259,0.24863713496413947
1796,Gradual,Speed,4,260,0.2565204391353154
1797,Gradual,Speed,4,261,0.24665351797247267
1798,Gradual,Speed,4,262,0.22163588249657312
1799,Gradual,Speed,4,263,0.19274585167637603
1800,Gradual,Speed,4,264,0.17032249640896296
1801,Gradual,Speed,4,265,0.15636204040914903
1802,Gradual,Speed,4,266,0.14653920281521637
1803,Gradual,Speed,4,267,0.13695961614196564
1804,Gradual,Speed,4,268,0.12770550715162493
1805,Gradual,Speed,4,269,0.12151285351367046
1806,Gradual,Speed,4,270,0.12053447161158218
1807,Gradual,Speed,4,271,0.12390178162968271
1808,Gradual,Speed,4,272,0.128354025354742
1809,Gradual,Speed,4,273,0.13136236436421078
1810,Gradual,Speed,4,274,0.13263329818431868
1811,Gradual,Speed,4,275,0.13245299113786224
1812,Gradual,Speed,4,276,0.13013765306453998
1813,Gradual,Speed,4,277,0.12457188377279757
1814,Gradual,Speed,4,278,0.11538024429344432
1815,Gradual,Speed,4,279,0.10415078372341433
1816,Gradual,Speed,4,280,0.09514102487209711
1817,Gradual,Speed,4,281,0.09306923901058689
1818,Gradual,Speed,4,282,0.09825755485456475
1819,Gradual,Speed,4,283,0.10550502270013462
1820,Gradual,Speed,4,284,0.10986202926674744
1821,Gradual,Speed,4,285,0.11171299809249373
1822,Gradual,Speed,4,286,0.11396910387049297
1823,Gradual,Speed,4,287,0.1161729678605497
1824,Gradual,Speed,4,288,0.11481527117995324
1825,Gradual,Speed,4,289,0.10905034276344444
1826,Gradual,Speed,4,290,0.1028398496399821
1827,Gradual,Speed,4,291,0.10007713860759859
1828,Gradual,Speed,4,292,0.09987050911848444
1829,Gradual,Speed,4,293,0.0987692113773769
1830,Gradual,Speed,4,294,0.09628596566508837
1831,Gradual,Speed,4,295,0.0956605728276318
1832,Gradual,Speed,4,296,0.09931849257890529
1833,Gradual,Speed,4,297,0.10560775406791872
1834,Gradual,Speed,4,298,0.11014792078529756
1835,Gradual,Speed,4,299,0.10966468680769
1836,Gradual,Speed,4,300,0.10483229281224597
1837,Gradual,Speed,4,301,0.10020846270119307
1838,Gradual,Speed,4,302,0.10132214427429193
1839,Gradual,Speed,4,303,0.1102658968300618
1840,Gradual,Speed,4,304,0.12230780061588185
1841,Gradual,Speed,4,305,0.12786368611113055
1842,Gradual,Speed,4,306,0.12103597356217112
1843,Gradual,Speed,4,307,0.10615638127750951
1844,Gradual,Speed,4,308,0.09371770194706529
1845,Gradual,Speed,4,309,0.09043705775236023
1846,Gradual,Speed,4,310,0.09507894280549606
1847,Gradual,Speed,4,311,0.10260622864577368
1848,Gradual,Speed,4,312,0.10977647922403876
1849,Gradual,Speed,4,313,0.11711668811958345
1850,Gradual,Speed,4,314,0.12712268729622062
1851,Gradual,Speed,4,315,0.1395729675062987
1852,Gradual,Speed,4,316,0.1478639694010175
1853,Gradual,Speed,4,317,0.1435494718885461
1854,Gradual,Speed,4,318,0.12733899504591345
1855,Gradual,Speed,4,319,0.1123619128482665
1856,Gradual,Speed,5,320,0.25858277418074005
1857,Gradual,Speed,5,321,0.2539128082084537
1858,Gradual,Speed,5,322,0.250174108148296
1859,Gradual,Speed,5,323,0.252407787892664
1860,Gradual,Speed,5,324,0.25971975382868434
1861,Gradual,Speed,5,325,0.26575011926731257
1862,Gradual,Speed,5,326,0.263818731982022
1863,Gradual,Speed,5,327,0.25213013501183756
1864,Gradual,Speed,5,328,0.23438080889330987
1865,Gradual,Speed,5,329,0.2147950526572419
1866,Gradual,Speed,5,330,0.1935270932209185
1867,Gradual,Speed,5,331,0.16968600428250485
1868,Gradual,Speed,5,332,0.1481149995565847
1869,Gradual,Speed,5,333,0.1391451796707695
1870,Gradual,Speed,5,334,0.14997768967743338
1871,Gradual,Speed,5,335,0.1774049050962518
