,Participant_Id,Block,Trial,Rotation,Emphasis,Errors
2281,2,11,745,Gradual,Speed,0.5260710992328007
2282,2,11,746,Gradual,Speed,0.5776296521904617
2283,2,11,747,Gradual,Speed,0.6316280077562735
2284,2,11,748,Gradual,Speed,0.659752204298727
2285,2,11,749,Gradual,Speed,0.6520714122220206
2286,2,11,750,Gradual,Speed,0.6208322084665582
2287,2,11,751,Gradual,Speed,0.588172153422096
2288,2,11,752,Gradual,Speed,0.5704691846778984
2289,2,11,753,Gradual,Speed,0.5714293941170239
2290,2,11,754,Gradual,Speed,0.5847094495625578
2291,2,11,755,Gradual,Speed,0.5983273579680365
2292,2,11,756,Gradual,Speed,0.6001591274648562
2293,2,11,757,Gradual,Speed,0.5865765405669682
2294,2,11,758,Gradual,Speed,0.5657349467595917
2295,2,11,759,Gradual,Speed,0.5487557091846985
2296,2,11,760,Gradual,Speed,0.5396785862256094
2297,2,11,761,Gradual,Speed,0.5369882162712897
2298,2,11,762,Gradual,Speed,0.5421074688623437
2299,2,11,763,Gradual,Speed,0.5612217182327206
2300,2,11,764,Gradual,Speed,0.5980162633868351
2301,2,11,765,Gradual,Speed,0.6469994580063166
2302,2,11,766,Gradual,Speed,0.6942384438083796
2303,2,11,767,Gradual,Speed,0.7234185526397187
2304,3,0,0,Gradual,Accuracy,0.047654390549447256
2305,3,0,1,Gradual,Accuracy,0.048991701397289214
2306,3,0,2,Gradual,Accuracy,0.05309357857092912
2307,3,0,3,Gradual,Accuracy,0.06057524655287132
2308,3,0,4,Gradual,Accuracy,0.06883588564784983
2309,3,0,5,Gradual,Accuracy,0.0727802815572827
2310,3,0,6,Gradual,Accuracy,0.06898345026447991
2311,3,0,7,Gradual,Accuracy,0.05880033858444431
2312,3,0,8,Gradual,Accuracy,0.047025659994175455
2313,3,0,9,Gradual,Accuracy,0.038111352935564516
2314,3,0,10,Gradual,Accuracy,0.03372564874768958
2315,3,0,11,Gradual,Accuracy,0.03293482520292452
2316,3,0,12,Gradual,Accuracy,0.033946638521162316
2317,3,0,13,Gradual,Accuracy,0.03566248393246417
2318,3,0,14,Gradual,Accuracy,0.038128648574158465
2319,3,0,15,Gradual,Accuracy,0.041902835808093
2320,3,0,16,Gradual,Accuracy,0.046841539476614416
2321,3,0,17,Gradual,Accuracy,0.05129724574066786
2322,3,0,18,Gradual,Accuracy,0.052740893639208065
2323,3,0,19,Gradual,Accuracy,0.04965556653822182
2324,3,0,20,Gradual,Accuracy,0.04277166476190218
2325,3,0,21,Gradual,Accuracy,0.03443769594161279
2326,3,0,22,Gradual,Accuracy,0.02707930766564059
2327,3,0,23,Gradual,Accuracy,0.022180447188479443
2328,3,0,24,Gradual,Accuracy,0.02018226425872797
2329,3,0,25,Gradual,Accuracy,0.02110269562479709
2330,3,0,26,Gradual,Accuracy,0.02492168086156918
2331,3,0,27,Gradual,Accuracy,0.030911640695262168
2332,3,0,28,Gradual,Accuracy,0.03708881028676077
2333,3,0,29,Gradual,Accuracy,0.041795339962262174
2334,3,0,30,Gradual,Accuracy,0.046209018291202095
2335,3,0,31,Gradual,Accuracy,0.05396566924920107
2336,3,0,32,Gradual,Accuracy,0.06771284663868579
2337,3,0,33,Gradual,Accuracy,0.0867000267757818
2338,3,0,34,Gradual,Accuracy,0.1073737251812832
2339,3,0,35,Gradual,Accuracy,0.12482216266820043
2340,3,0,36,Gradual,Accuracy,0.13458901493678116
2341,3,0,37,Gradual,Accuracy,0.13573181096617837
2342,3,0,38,Gradual,Accuracy,0.13172045503257307
2343,3,0,39,Gradual,Accuracy,0.12571283359720103
2344,3,0,40,Gradual,Accuracy,0.11603865380872774
2345,3,0,41,Gradual,Accuracy,0.09972277959834959
2346,3,0,42,Gradual,Accuracy,0.07896453956418815
2347,3,0,43,Gradual,Accuracy,0.06021523898785619
2348,3,0,44,Gradual,Accuracy,0.04776413009720326
2349,3,0,45,Gradual,Accuracy,0.04125916813017209
2350,3,0,46,Gradual,Accuracy,0.03870136945194361
2351,3,0,47,Gradual,Accuracy,0.03920392768544733
2352,3,0,48,Gradual,Accuracy,0.04255413194595778
2353,3,0,49,Gradual,Accuracy,0.047721977565173865
2354,3,0,50,Gradual,Accuracy,0.05276128654647183
2355,3,0,51,Gradual,Accuracy,0.05588951759053841
2356,3,0,52,Gradual,Accuracy,0.056495755716113746
2357,3,0,53,Gradual,Accuracy,0.05546368920362234
2358,3,0,54,Gradual,Accuracy,0.05462445051204749
2359,3,0,55,Gradual,Accuracy,0.05519639691269861
2360,3,0,56,Gradual,Accuracy,0.0565186992306204
2361,3,0,57,Gradual,Accuracy,0.05729565983446692
2362,3,0,58,Gradual,Accuracy,0.05833033640517991
2363,3,0,59,Gradual,Accuracy,0.062477901258404384
2364,3,0,60,Gradual,Accuracy,0.07085154992793458
2365,3,0,61,Gradual,Accuracy,0.0804620995507004
2366,3,0,62,Gradual,Accuracy,0.0872191506741941
2367,3,0,63,Gradual,Accuracy,0.09001207195454144
2368,3,1,64,Gradual,Accuracy,0.04348745452065882
2369,3,1,65,Gradual,Accuracy,0.04259716006340553
2370,3,1,66,Gradual,Accuracy,0.0405366254407071
2371,3,1,67,Gradual,Accuracy,0.03735543425104943
2372,3,1,68,Gradual,Accuracy,0.03385201667716649
2373,3,1,69,Gradual,Accuracy,0.0314043039825232
2374,3,1,70,Gradual,Accuracy,0.03131649259249894
2375,3,1,71,Gradual,Accuracy,0.03384634304781884
2376,3,1,72,Gradual,Accuracy,0.03759375586868478
2377,3,1,73,Gradual,Accuracy,0.040266034691540505
2378,3,1,74,Gradual,Accuracy,0.040599455992819444
2379,3,1,75,Gradual,Accuracy,0.03930057433803134
2380,3,1,76,Gradual,Accuracy,0.037749009595654436
2381,3,1,77,Gradual,Accuracy,0.03624074138586201
2382,3,1,78,Gradual,Accuracy,0.0342504227464096
2383,3,1,79,Gradual,Accuracy,0.03234704244900296
2384,3,1,80,Gradual,Accuracy,0.0329349714660755
2385,3,1,81,Gradual,Accuracy,0.038704102583642624
2386,3,1,82,Gradual,Accuracy,0.051168243703474434
2387,3,1,83,Gradual,Accuracy,0.0712839479666063
2388,3,1,84,Gradual,Accuracy,0.09970530212206839
2389,3,1,85,Gradual,Accuracy,0.1335739266131407
2390,3,1,86,Gradual,Accuracy,0.16323442552250628
2391,3,1,87,Gradual,Accuracy,0.17599515133896615
2392,3,1,88,Gradual,Accuracy,0.16574397804969815
2393,3,1,89,Gradual,Accuracy,0.13807418039042368
2394,3,1,90,Gradual,Accuracy,0.10541799907215314
2395,3,1,91,Gradual,Accuracy,0.0780534717304421
2396,3,1,92,Gradual,Accuracy,0.059525579907703505
2397,3,1,93,Gradual,Accuracy,0.04845374565962198
2398,3,1,94,Gradual,Accuracy,0.042381847654236554
2399,3,1,95,Gradual,Accuracy,0.039449791441448855
2400,3,1,96,Gradual,Accuracy,0.038164579485300366
2401,3,1,97,Gradual,Accuracy,0.037688792168496764
2402,3,1,98,Gradual,Accuracy,0.038477156403226735
2403,3,1,99,Gradual,Accuracy,0.04132264237869588
2404,3,1,100,Gradual,Accuracy,0.04560504695079672
2405,3,1,101,Gradual,Accuracy,0.049530377710123474
2406,3,1,102,Gradual,Accuracy,0.052266135835194245
2407,3,1,103,Gradual,Accuracy,0.05479934532222132
2408,3,1,104,Gradual,Accuracy,0.0583594049892152
2409,3,1,105,Gradual,Accuracy,0.06261028537715438
2410,3,1,106,Gradual,Accuracy,0.06542402083887668
2411,3,1,107,Gradual,Accuracy,0.06410538919330651
2412,3,1,108,Gradual,Accuracy,0.057471343128965874
2413,3,1,109,Gradual,Accuracy,0.04746064637127649
2414,3,1,110,Gradual,Accuracy,0.03834344375678566
2415,3,1,111,Gradual,Accuracy,0.033552084070920085
2416,3,1,112,Gradual,Accuracy,0.033086561267160225
2417,3,1,113,Gradual,Accuracy,0.03409721137580438
2418,3,1,114,Gradual,Accuracy,0.033808968163842205
2419,3,1,115,Gradual,Accuracy,0.03176941885575403
2420,3,1,116,Gradual,Accuracy,0.029504475474966263
2421,3,1,117,Gradual,Accuracy,0.028451406967073437
2422,3,1,118,Gradual,Accuracy,0.028847349983927264
2423,3,1,119,Gradual,Accuracy,0.030513667646064373
2424,3,1,120,Gradual,Accuracy,0.033706786384042745
2425,3,1,121,Gradual,Accuracy,0.038438261634496804
2426,3,1,122,Gradual,Accuracy,0.04337010157668331
2427,3,1,123,Gradual,Accuracy,0.04604090256470362
2428,3,1,124,Gradual,Accuracy,0.04446352104502945
2429,3,1,125,Gradual,Accuracy,0.0387928617597156
2430,3,1,126,Gradual,Accuracy,0.03167165993696409
2431,3,1,127,Gradual,Accuracy,0.02681359821488667
2432,3,2,128,Gradual,Accuracy,0.02687508376863673
2433,3,2,129,Gradual,Accuracy,0.027762763162845244
2434,3,2,130,Gradual,Accuracy,0.02930429994471531
2435,3,2,131,Gradual,Accuracy,0.03148394009660605
2436,3,2,132,Gradual,Accuracy,0.034892315650271
2437,3,2,133,Gradual,Accuracy,0.04015995965213695
2438,3,2,134,Gradual,Accuracy,0.04661981938694284
2439,3,2,135,Gradual,Accuracy,0.051922065207265534
2440,3,2,136,Gradual,Accuracy,0.05375159483710732
2441,3,2,137,Gradual,Accuracy,0.05224031341239983
2442,3,2,138,Gradual,Accuracy,0.0503531175372806
2443,3,2,139,Gradual,Accuracy,0.05130520892307709
2444,3,2,140,Gradual,Accuracy,0.05532898371281304
2445,3,2,141,Gradual,Accuracy,0.05916076569759088
2446,3,2,142,Gradual,Accuracy,0.05908625130564514
2447,3,2,143,Gradual,Accuracy,0.05463127459102167
2448,3,2,144,Gradual,Accuracy,0.048899199334951585
2449,3,2,145,Gradual,Accuracy,0.045218900216590745
2450,3,2,146,Gradual,Accuracy,0.04402549344029522
2451,3,2,147,Gradual,Accuracy,0.043352836081530136
2452,3,2,148,Gradual,Accuracy,0.04180208949181929
2453,3,2,149,Gradual,Accuracy,0.04000040156327071
2454,3,2,150,Gradual,Accuracy,0.039127845956821235
2455,3,2,151,Gradual,Accuracy,0.039113268928941985
2456,3,2,152,Gradual,Accuracy,0.038949866514824724
2457,3,2,153,Gradual,Accuracy,0.03807693445352533
2458,3,2,154,Gradual,Accuracy,0.03679892720392451
2459,3,2,155,Gradual,Accuracy,0.03572727371943244
2460,3,2,156,Gradual,Accuracy,0.03532363878923013
2461,3,2,157,Gradual,Accuracy,0.03595789559921111
2462,3,2,158,Gradual,Accuracy,0.03825911340410903
2463,3,2,159,Gradual,Accuracy,0.04304638719934038
2464,3,2,160,Gradual,Accuracy,0.05028338668000392
2465,3,2,161,Gradual,Accuracy,0.05813489109244535
2466,3,2,162,Gradual,Accuracy,0.06354600817705018
2467,3,2,163,Gradual,Accuracy,0.06404904679521624
2468,3,2,164,Gradual,Accuracy,0.05925207846199699
2469,3,2,165,Gradual,Accuracy,0.05134691321423135
2470,3,2,166,Gradual,Accuracy,0.04440424041546114
2471,3,2,167,Gradual,Accuracy,0.0419101870489182
2472,3,2,168,Gradual,Accuracy,0.0438338400123108
2473,3,2,169,Gradual,Accuracy,0.04691886400397517
2474,3,2,170,Gradual,Accuracy,0.048903027192483045
2475,3,2,171,Gradual,Accuracy,0.05160132563316633
2476,3,2,172,Gradual,Accuracy,0.0589604458654145
2477,3,2,173,Gradual,Accuracy,0.07254392378594304
2478,3,2,174,Gradual,Accuracy,0.08869682749886713
2479,3,2,175,Gradual,Accuracy,0.09943553608243837
2480,3,2,176,Gradual,Accuracy,0.09752245081366887
2481,3,2,177,Gradual,Accuracy,0.0825740331754395
2482,3,2,178,Gradual,Accuracy,0.061833684389597465
2483,3,2,179,Gradual,Accuracy,0.044405795446826664
2484,3,2,180,Gradual,Accuracy,0.03542059499830638
2485,3,2,181,Gradual,Accuracy,0.03504832687141779
2486,3,2,182,Gradual,Accuracy,0.04044002895857797
2487,3,2,183,Gradual,Accuracy,0.04808402254286921
2488,3,2,184,Gradual,Accuracy,0.05665640649382595
2489,3,2,185,Gradual,Accuracy,0.06994394186913808
2490,3,2,186,Gradual,Accuracy,0.095265288093178
2491,3,2,187,Gradual,Accuracy,0.13438322278955542
2492,3,2,188,Gradual,Accuracy,0.17505948062009707
2493,3,2,189,Gradual,Accuracy,0.1975565425828736
2494,3,2,190,Gradual,Accuracy,0.19511123798337987
2495,3,2,191,Gradual,Accuracy,0.18359365753602352
2496,3,3,192,Gradual,Accuracy,0.09820454315474018
2497,3,3,193,Gradual,Accuracy,0.10270071240159721
2498,3,3,194,Gradual,Accuracy,0.10473165048485532
2499,3,3,195,Gradual,Accuracy,0.10057161088776417
2500,3,3,196,Gradual,Accuracy,0.09597600369766607
2501,3,3,197,Gradual,Accuracy,0.0998009184302765
2502,3,3,198,Gradual,Accuracy,0.11350465725798647
2503,3,3,199,Gradual,Accuracy,0.12970322826938763
2504,3,3,200,Gradual,Accuracy,0.14113205982357324
2505,3,3,201,Gradual,Accuracy,0.14849021692413594
2506,3,3,202,Gradual,Accuracy,0.1568371290211973
2507,3,3,203,Gradual,Accuracy,0.1651942115024668
2508,3,3,204,Gradual,Accuracy,0.16390664386345416
2509,3,3,205,Gradual,Accuracy,0.144847127131932
2510,3,3,206,Gradual,Accuracy,0.1123077458739927
2511,3,3,207,Gradual,Accuracy,0.08070231108127121
2512,3,3,208,Gradual,Accuracy,0.06193108880300481
2513,3,3,209,Gradual,Accuracy,0.05683094232964455
2514,3,3,210,Gradual,Accuracy,0.05806308124254847
2515,3,3,211,Gradual,Accuracy,0.059101166781779194
2516,3,3,212,Gradual,Accuracy,0.060423712235866844
2517,3,3,213,Gradual,Accuracy,0.06864308936321367
2518,3,3,214,Gradual,Accuracy,0.0894885580671178
2519,3,3,215,Gradual,Accuracy,0.1195696281901961
2520,3,3,216,Gradual,Accuracy,0.14513935762418576
2521,3,3,217,Gradual,Accuracy,0.15174525178117626
2522,3,3,218,Gradual,Accuracy,0.1362720611359837
2523,3,3,219,Gradual,Accuracy,0.10868320688474988
2524,3,3,220,Gradual,Accuracy,0.08304558574355465
2525,3,3,221,Gradual,Accuracy,0.06823905738347477
2526,3,3,222,Gradual,Accuracy,0.06501340632725135
2527,3,3,223,Gradual,Accuracy,0.06840863294297803
2528,3,3,224,Gradual,Accuracy,0.07225603977699666
2529,3,3,225,Gradual,Accuracy,0.07315818505162332
2530,3,3,226,Gradual,Accuracy,0.0718727237897316
2531,3,3,227,Gradual,Accuracy,0.07099652622800061
2532,3,3,228,Gradual,Accuracy,0.07080952951496046
2533,3,3,229,Gradual,Accuracy,0.06823982232980756
2534,3,3,230,Gradual,Accuracy,0.061069876868544405
2535,3,3,231,Gradual,Accuracy,0.051764771824135705
2536,3,3,232,Gradual,Accuracy,0.04517290313362713
2537,3,3,233,Gradual,Accuracy,0.04349995429136584
2538,3,3,234,Gradual,Accuracy,0.04568622943456415
2539,3,3,235,Gradual,Accuracy,0.05087934835469782
2540,3,3,236,Gradual,Accuracy,0.05949420938653002
2541,3,3,237,Gradual,Accuracy,0.06995660934522066
2542,3,3,238,Gradual,Accuracy,0.07720957122407503
2543,3,3,239,Gradual,Accuracy,0.07687518073801063
2544,3,3,240,Gradual,Accuracy,0.06959296946743883
2545,3,3,241,Gradual,Accuracy,0.059683354763796756
2546,3,3,242,Gradual,Accuracy,0.051071644221816315
2547,3,3,243,Gradual,Accuracy,0.04621306235236146
2548,3,3,244,Gradual,Accuracy,0.047674885893012754
2549,3,3,245,Gradual,Accuracy,0.05777871998195325
2550,3,3,246,Gradual,Accuracy,0.07476127438250987
2551,3,3,247,Gradual,Accuracy,0.09015407772481383
2552,3,3,248,Gradual,Accuracy,0.0934395775857354
2553,3,3,249,Gradual,Accuracy,0.08132334992206049
2554,3,3,250,Gradual,Accuracy,0.060869185972719245
2555,3,3,251,Gradual,Accuracy,0.04238332325855612
2556,3,3,252,Gradual,Accuracy,0.031006239151857462
2557,3,3,253,Gradual,Accuracy,0.025638141727593527
2558,3,3,254,Gradual,Accuracy,0.0232524855626607
2559,3,3,255,Gradual,Accuracy,0.022192481406075597
2560,3,4,256,Gradual,Accuracy,0.2412197549252604
2561,3,4,257,Gradual,Accuracy,0.2534669692205779
2562,3,4,258,Gradual,Accuracy,0.26806540689951697
2563,3,4,259,Gradual,Accuracy,0.26981813299041796
2564,3,4,260,Gradual,Accuracy,0.24813012787719838
2565,3,4,261,Gradual,Accuracy,0.20663494804963092
2566,3,4,262,Gradual,Accuracy,0.16137098331217542
2567,3,4,263,Gradual,Accuracy,0.1269731683178611
2568,3,4,264,Gradual,Accuracy,0.1059440120092825
2569,3,4,265,Gradual,Accuracy,0.09179373074390654
2570,3,4,266,Gradual,Accuracy,0.07912207573668262
2571,3,4,267,Gradual,Accuracy,0.06825969092312498
2572,3,4,268,Gradual,Accuracy,0.06225237775641433
2573,3,4,269,Gradual,Accuracy,0.0620904910806686
2574,3,4,270,Gradual,Accuracy,0.06481260598687051
2575,3,4,271,Gradual,Accuracy,0.06537707210231007
2576,3,4,272,Gradual,Accuracy,0.06047273097609703
2577,3,4,273,Gradual,Accuracy,0.05090061660078143
2578,3,4,274,Gradual,Accuracy,0.04068573712011717
2579,3,4,275,Gradual,Accuracy,0.034439328005726584
2580,3,4,276,Gradual,Accuracy,0.035684054828443
2581,3,4,277,Gradual,Accuracy,0.046012972204442566
2582,3,4,278,Gradual,Accuracy,0.06417060656316488
2583,3,4,279,Gradual,Accuracy,0.08601805940805977
2584,3,4,280,Gradual,Accuracy,0.10668711158584024
2585,3,4,281,Gradual,Accuracy,0.1237159302812336
2586,3,4,282,Gradual,Accuracy,0.13924755574084427
2587,3,4,283,Gradual,Accuracy,0.1587126242053034
2588,3,4,284,Gradual,Accuracy,0.1838208636021903
2589,3,4,285,Gradual,Accuracy,0.20578047359533508
2590,3,4,286,Gradual,Accuracy,0.21143117534640846
2591,3,4,287,Gradual,Accuracy,0.19988541055433778
2592,3,4,288,Gradual,Accuracy,0.18656887906190392
2593,3,4,289,Gradual,Accuracy,0.184826459264781
2594,3,4,290,Gradual,Accuracy,0.18891350671357723
2595,3,4,291,Gradual,Accuracy,0.18225597145350877
2596,3,4,292,Gradual,Accuracy,0.15961691187891855
2597,3,4,293,Gradual,Accuracy,0.13358384292693085
2598,3,4,294,Gradual,Accuracy,0.11908123794596967
2599,3,4,295,Gradual,Accuracy,0.11717917536945409
2600,3,4,296,Gradual,Accuracy,0.11678169144022965
2601,3,4,297,Gradual,Accuracy,0.10922939658385673
2602,3,4,298,Gradual,Accuracy,0.09707039723198646
2603,3,4,299,Gradual,Accuracy,0.08791648028457956
2604,3,4,300,Gradual,Accuracy,0.08403561011625833
2605,3,4,301,Gradual,Accuracy,0.08117507233797608
2606,3,4,302,Gradual,Accuracy,0.0752088037809948
2607,3,4,303,Gradual,Accuracy,0.06617046562054309
2608,3,4,304,Gradual,Accuracy,0.0563565973961449
2609,3,4,305,Gradual,Accuracy,0.04767644294133204
2610,3,4,306,Gradual,Accuracy,0.0413436630484769
2611,3,4,307,Gradual,Accuracy,0.03804341214396919
2612,3,4,308,Gradual,Accuracy,0.03758704198576534
2613,3,4,309,Gradual,Accuracy,0.03919690401667299
2614,3,4,310,Gradual,Accuracy,0.04238008894008749
2615,3,4,311,Gradual,Accuracy,0.046926832863202685
2616,3,4,312,Gradual,Accuracy,0.05216867722031664
2617,3,4,313,Gradual,Accuracy,0.0572520448123343
2618,3,4,314,Gradual,Accuracy,0.062421720403976796
2619,3,4,315,Gradual,Accuracy,0.06875286555705783
2620,3,4,316,Gradual,Accuracy,0.07566118216394813
2621,3,4,317,Gradual,Accuracy,0.08013084478559891
2622,3,4,318,Gradual,Accuracy,0.0802961149518205
2623,3,4,319,Gradual,Accuracy,0.0785018685893335
2624,3,5,320,Gradual,Accuracy,0.5366994662761664
2625,3,5,321,Gradual,Accuracy,0.5105917595387978
2626,3,5,322,Gradual,Accuracy,0.47129529152492117
2627,3,5,323,Gradual,Accuracy,0.43435261102349443
2628,3,5,324,Gradual,Accuracy,0.4039967531378066
2629,3,5,325,Gradual,Accuracy,0.36888728549833566
2630,3,5,326,Gradual,Accuracy,0.31585626287086954
2631,3,5,327,Gradual,Accuracy,0.24791733680030903
2632,3,5,328,Gradual,Accuracy,0.1840466282238426
2633,3,5,329,Gradual,Accuracy,0.14188087960966628
2634,3,5,330,Gradual,Accuracy,0.1253444841571201
2635,3,5,331,Gradual,Accuracy,0.1270899447249001
2636,3,5,332,Gradual,Accuracy,0.13657291153183418
2637,3,5,333,Gradual,Accuracy,0.14494751300845896
2638,3,5,334,Gradual,Accuracy,0.14621785872794282
2639,3,5,335,Gradual,Accuracy,0.1373710205145327
2640,3,5,336,Gradual,Accuracy,0.11918766332871199
2641,3,5,337,Gradual,Accuracy,0.09671789777947673
2642,3,5,338,Gradual,Accuracy,0.07705284241605434
2643,3,5,339,Gradual,Accuracy,0.06579621102824278
2644,3,5,340,Gradual,Accuracy,0.06537757859798432
2645,3,5,341,Gradual,Accuracy,0.07542334262732814
2646,3,5,342,Gradual,Accuracy,0.09331748049832661
2647,3,5,343,Gradual,Accuracy,0.11471863910314234
2648,3,5,344,Gradual,Accuracy,0.13457975561596697
2649,3,5,345,Gradual,Accuracy,0.1480975033427312
2650,3,5,346,Gradual,Accuracy,0.15135567102389222
2651,3,5,347,Gradual,Accuracy,0.1427951799858706
2652,3,5,348,Gradual,Accuracy,0.1251825897310172
2653,3,5,349,Gradual,Accuracy,0.10521462734681428
2654,3,5,350,Gradual,Accuracy,0.08947443105375387
2655,3,5,351,Gradual,Accuracy,0.08051611199407702
2656,3,5,352,Gradual,Accuracy,0.07719578172296038
2657,3,5,353,Gradual,Accuracy,0.07783391535854119
2658,3,5,354,Gradual,Accuracy,0.0816786898686312
2659,3,5,355,Gradual,Accuracy,0.08748162468728167
2660,3,5,356,Gradual,Accuracy,0.0925624908718891
2661,3,5,357,Gradual,Accuracy,0.09452405647611249
2662,3,5,358,Gradual,Accuracy,0.09274858208935544
2663,3,5,359,Gradual,Accuracy,0.08747086073294212
2664,3,5,360,Gradual,Accuracy,0.07874455072346506
2665,3,5,361,Gradual,Accuracy,0.06740131317685619
2666,3,5,362,Gradual,Accuracy,0.0557814647706432
2667,3,5,363,Gradual,Accuracy,0.04631530330473428
2668,3,5,364,Gradual,Accuracy,0.04011393997428569
2669,3,5,365,Gradual,Accuracy,0.03799006019114862
2670,3,5,366,Gradual,Accuracy,0.043442090625707426
2671,3,5,367,Gradual,Accuracy,0.06359931502329734
2672,3,5,368,Gradual,Accuracy,0.10544864583932484
2673,3,5,369,Gradual,Accuracy,0.16850474003280153
2674,3,5,370,Gradual,Accuracy,0.23879429873136876
2675,3,5,371,Gradual,Accuracy,0.2904938980932534
2676,3,5,372,Gradual,Accuracy,0.29949045975171623
2677,3,5,373,Gradual,Accuracy,0.2621535320833325
2678,3,5,374,Gradual,Accuracy,0.20015109799304343
2679,3,5,375,Gradual,Accuracy,0.14252854071967566
2680,3,5,376,Gradual,Accuracy,0.10411377345106944
2681,3,5,377,Gradual,Accuracy,0.08217028427897205
2682,3,5,378,Gradual,Accuracy,0.06788391595821752
2683,3,5,379,Gradual,Accuracy,0.056041023682096555
2684,3,5,380,Gradual,Accuracy,0.04621502619666292
2685,3,5,381,Gradual,Accuracy,0.039544667202310535
2686,3,5,382,Gradual,Accuracy,0.036230472441359574
2687,3,5,383,Gradual,Accuracy,0.03514835618358623
2688,3,6,384,Gradual,Accuracy,0.25873468175172376
2689,3,6,385,Gradual,Accuracy,0.25131625284498066
2690,3,6,386,Gradual,Accuracy,0.25089664995471
2691,3,6,387,Gradual,Accuracy,0.261240035317914
2692,3,6,388,Gradual,Accuracy,0.2645082801515321
2693,3,6,389,Gradual,Accuracy,0.2419517747166703
2694,3,6,390,Gradual,Accuracy,0.19599087872555734
2695,3,6,391,Gradual,Accuracy,0.14566671287818
2696,3,6,392,Gradual,Accuracy,0.10755882059609151
2697,3,6,393,Gradual,Accuracy,0.08612970709136951
2698,3,6,394,Gradual,Accuracy,0.07604654768617504
2699,3,6,395,Gradual,Accuracy,0.06858912584659793
2700,3,6,396,Gradual,Accuracy,0.05812025257030064
2701,3,6,397,Gradual,Accuracy,0.045332413919560034
2702,3,6,398,Gradual,Accuracy,0.03495235667826567
2703,3,6,399,Gradual,Accuracy,0.03164910406719696
2704,3,6,400,Gradual,Accuracy,0.039432387596233937
2705,3,6,401,Gradual,Accuracy,0.06369204994066424
2706,3,6,402,Gradual,Accuracy,0.10959237142381903
2707,3,6,403,Gradual,Accuracy,0.1729198403464116
2708,3,6,404,Gradual,Accuracy,0.2317435309366351
2709,3,6,405,Gradual,Accuracy,0.2555518836946804
2710,3,6,406,Gradual,Accuracy,0.230741841993979
2711,3,6,407,Gradual,Accuracy,0.1738218883762443
2712,3,6,408,Gradual,Accuracy,0.11486300166924462
2713,3,6,409,Gradual,Accuracy,0.07299765897471039
2714,3,6,410,Gradual,Accuracy,0.050368670059703136
2715,3,6,411,Gradual,Accuracy,0.0410319996815479
2716,3,6,412,Gradual,Accuracy,0.03865875146183498
2717,3,6,413,Gradual,Accuracy,0.03849410720138094
2718,3,6,414,Gradual,Accuracy,0.037634466853752206
2719,3,6,415,Gradual,Accuracy,0.03583342763755007
2720,3,6,416,Gradual,Accuracy,0.03604013605265334
2721,3,6,417,Gradual,Accuracy,0.044276714513956233
2722,3,6,418,Gradual,Accuracy,0.06884326411329014
2723,3,6,419,Gradual,Accuracy,0.1162454062786995
2724,3,6,420,Gradual,Accuracy,0.1810602660790373
2725,3,6,421,Gradual,Accuracy,0.2384302554107718
2726,3,6,422,Gradual,Accuracy,0.2561520139845094
2727,3,6,423,Gradual,Accuracy,0.2225922265343054
2728,3,6,424,Gradual,Accuracy,0.15862224752881549
2729,3,6,425,Gradual,Accuracy,0.09755881221625945
2730,3,6,426,Gradual,Accuracy,0.05860319909250507
2731,3,6,427,Gradual,Accuracy,0.041604232361659006
2732,3,6,428,Gradual,Accuracy,0.03836705283123195
2733,3,6,429,Gradual,Accuracy,0.041821096228092235
2734,3,6,430,Gradual,Accuracy,0.047191275559713176
2735,3,6,431,Gradual,Accuracy,0.05059211565949295
2736,3,6,432,Gradual,Accuracy,0.04965714656931305
2737,3,6,433,Gradual,Accuracy,0.045120142911589986
2738,3,6,434,Gradual,Accuracy,0.04013862982395056
2739,3,6,435,Gradual,Accuracy,0.037057498835400056
2740,3,6,436,Gradual,Accuracy,0.03569349801569598
2741,3,6,437,Gradual,Accuracy,0.03518330331974059
2742,3,6,438,Gradual,Accuracy,0.036413101799289756
2743,3,6,439,Gradual,Accuracy,0.04151251968637691
2744,3,6,440,Gradual,Accuracy,0.05090056552921449
2745,3,6,441,Gradual,Accuracy,0.06128716152789959
2746,3,6,442,Gradual,Accuracy,0.06730222367716875
2747,3,6,443,Gradual,Accuracy,0.06592030018792434
2748,3,6,444,Gradual,Accuracy,0.05910962666124093
2749,3,6,445,Gradual,Accuracy,0.051569860104683236
2750,3,6,446,Gradual,Accuracy,0.04653364610152828
2751,3,6,447,Gradual,Accuracy,0.044387049125560164
2752,3,7,448,Gradual,Accuracy,0.5076036371270982
2753,3,7,449,Gradual,Accuracy,0.46945368199294124
2754,3,7,450,Gradual,Accuracy,0.4200843660047116
2755,3,7,451,Gradual,Accuracy,0.3787445302789857
2756,3,7,452,Gradual,Accuracy,0.3398485622080943
2757,3,7,453,Gradual,Accuracy,0.2901970432109087
2758,3,7,454,Gradual,Accuracy,0.22834012217815267
2759,3,7,455,Gradual,Accuracy,0.16600076645852296
2760,3,7,456,Gradual,Accuracy,0.12024947120156804
2761,3,7,457,Gradual,Accuracy,0.10694688937370386
2762,3,7,458,Gradual,Accuracy,0.1368088677316677
2763,3,7,459,Gradual,Accuracy,0.209031503869822
