p_id,errors,trial,block,Rotation,Emphasis
647,0.16627591379782572,161,2,Gradual,Speed
647,0.16627591379782572,162,2,Gradual,Speed
647,0.38317823979034454,163,2,Gradual,Speed
647,0.1776175971713198,164,2,Gradual,Speed
647,0.040831468826586365,165,2,Gradual,Speed
647,0.040831468826586365,166,2,Gradual,Speed
647,0.5217466700118382,167,2,Gradual,Speed
647,0.5217466700118382,168,2,Gradual,Speed
647,0.011279963816960085,169,2,Gradual,Speed
647,0.047588380082362575,170,2,Gradual,Speed
647,0.29060336073636167,171,2,Gradual,Speed
647,0.03495079653064953,172,2,Gradual,Speed
647,0.03495079653064953,173,2,Gradual,Speed
647,0.10457999506351531,174,2,Gradual,Speed
647,0.21595060310798644,175,2,Gradual,Speed
647,0.05250755610169718,176,2,Gradual,Speed
647,0.05250755610169718,177,2,Gradual,Speed
647,0.15127139282708815,178,2,Gradual,Speed
647,0.15127139282708815,179,2,Gradual,Speed
647,0.43068645874059397,180,2,Gradual,Speed
647,0.43068645874059397,181,2,Gradual,Speed
647,0.11241751690153168,182,2,Gradual,Speed
647,0.043555045862925384,183,2,Gradual,Speed
647,0.2305660321690552,184,2,Gradual,Speed
647,0.5218544329483691,185,2,Gradual,Speed
647,0.23168244400120647,186,2,Gradual,Speed
647,0.028394364151464468,187,2,Gradual,Speed
647,0.12969223074635866,188,2,Gradual,Speed
647,0.4058347748395278,189,2,Gradual,Speed
647,0.21721744231132809,190,2,Gradual,Speed
647,0.21721744231132809,191,2,Gradual,Speed
647,0.5160781875726127,192,3,Gradual,Speed
647,0.17727259034448184,193,3,Gradual,Speed
647,0.3395826076103625,194,3,Gradual,Speed
647,0.1492352000362406,195,3,Gradual,Speed
647,0.21718937725251278,196,3,Gradual,Speed
647,0.21718937725251278,197,3,Gradual,Speed
647,0.37844656155749495,198,3,Gradual,Speed
647,0.3785094044255032,199,3,Gradual,Speed
647,0.45204323998264573,200,3,Gradual,Speed
647,0.3657473012623446,201,3,Gradual,Speed
647,0.2790774772962747,202,3,Gradual,Speed
647,0.3807318816750103,203,3,Gradual,Speed
647,0.36136321294647744,204,3,Gradual,Speed
647,0.20077646357206136,205,3,Gradual,Speed
647,0.22993279265529565,206,3,Gradual,Speed
647,0.32869637131285306,207,3,Gradual,Speed
647,0.22799587634152638,208,3,Gradual,Speed
647,0.241083038871752,209,3,Gradual,Speed
647,0.1717462383815122,210,3,Gradual,Speed
647,0.1717462383815122,211,3,Gradual,Speed
647,0.4107651593831354,212,3,Gradual,Speed
647,0.0234792682797515,213,3,Gradual,Speed
647,0.4481048192712898,214,3,Gradual,Speed
647,0.4481048192712898,215,3,Gradual,Speed
647,0.17146992434829647,216,3,Gradual,Speed
647,0.1433058283257487,217,3,Gradual,Speed
647,0.1433058283257487,218,3,Gradual,Speed
647,0.6541307531617114,219,3,Gradual,Speed
647,0.6541307531617114,220,3,Gradual,Speed
647,0.7709084192668089,221,3,Gradual,Speed
647,0.4744748456410613,222,3,Gradual,Speed
647,0.4744748456410613,223,3,Gradual,Speed
647,2.6088462825479137,224,3,Gradual,Speed
647,1.0211288898389608,225,3,Gradual,Speed
647,2.4245781527287518,226,3,Gradual,Speed
647,0.13279392241492077,227,3,Gradual,Speed
647,1.5413476235177976,228,3,Gradual,Speed
647,2.5106409946888606,229,3,Gradual,Speed
647,2.5106409946888606,230,3,Gradual,Speed
647,1.5430491330890619,231,3,Gradual,Speed
647,0.06601609687504674,232,3,Gradual,Speed
647,1.0102010523601836,233,3,Gradual,Speed
647,0.3476875021298384,234,3,Gradual,Speed
647,0.3476875021298384,235,3,Gradual,Speed
647,1.7565802082714754,236,3,Gradual,Speed
647,1.4741237806118106,237,3,Gradual,Speed
647,1.4741237806118106,238,3,Gradual,Speed
647,0.09356058488654609,239,3,Gradual,Speed
647,1.1184398983122827,240,3,Gradual,Speed
647,0.3619302429680555,241,3,Gradual,Speed
647,3.000578641695718,242,3,Gradual,Speed
647,1.3913983040831959,243,3,Gradual,Speed
647,1.4470993975369828,244,3,Gradual,Speed
647,0.5273311700079857,245,3,Gradual,Speed
647,1.7170410150023372,246,3,Gradual,Speed
647,1.7170410150023372,247,3,Gradual,Speed
647,1.0467906250744716,248,3,Gradual,Speed
647,0.4344308524331238,249,3,Gradual,Speed
647,2.9102414849344678,250,3,Gradual,Speed
647,2.2125689437581895,251,3,Gradual,Speed
647,2.2125689437581895,252,3,Gradual,Speed
647,2.2203900124274325,253,3,Gradual,Speed
647,0.16904425568297465,254,3,Gradual,Speed
647,1.719148648228148,255,3,Gradual,Speed
647,0.6285249762405586,256,4,Gradual,Speed
647,0.3222258781026864,257,4,Gradual,Speed
647,0.5835166389150092,258,4,Gradual,Speed
647,1.5563493519161073,259,4,Gradual,Speed
647,0.18301382467948818,260,4,Gradual,Speed
647,0.18301382467948818,261,4,Gradual,Speed
647,0.1906670679825375,262,4,Gradual,Speed
647,1.7611644474214385,263,4,Gradual,Speed
647,1.7611644474214385,264,4,Gradual,Speed
647,2.4679348375031984,265,4,Gradual,Speed
647,2.4679348375031984,266,4,Gradual,Speed
647,2.8726237471608056,267,4,Gradual,Speed
647,3.0461331893578323,268,4,Gradual,Speed
647,2.658262547283907,269,4,Gradual,Speed
647,1.8226252405091867,270,4,Gradual,Speed
647,1.8226252405091867,271,4,Gradual,Speed
647,0.08413416833106248,272,4,Gradual,Speed
647,1.4021097361161654,273,4,Gradual,Speed
647,1.3884062589871702,274,4,Gradual,Speed
647,1.1391660917231166,275,4,Gradual,Speed
647,1.9275481401734913,276,4,Gradual,Speed
647,1.9275481401734913,277,4,Gradual,Speed
647,2.148802927541234,278,4,Gradual,Speed
647,1.0636978224025597,279,4,Gradual,Speed
647,1.0636978224025597,280,4,Gradual,Speed
647,0.7811501588028387,281,4,Gradual,Speed
647,0.7811501588028387,282,4,Gradual,Speed
647,0.6659234596338073,283,4,Gradual,Speed
647,0.578645251316523,284,4,Gradual,Speed
647,1.8369567916289764,285,4,Gradual,Speed
647,0.1717916624563541,286,4,Gradual,Speed
647,1.7125683159872107,287,4,Gradual,Speed
647,1.7125683159872107,288,4,Gradual,Speed
647,1.4682877567463146,289,4,Gradual,Speed
647,2.4042253152371154,290,4,Gradual,Speed
647,0.27009911442555734,291,4,Gradual,Speed
647,1.5724266124622284,292,4,Gradual,Speed
647,0.20472930164906963,293,4,Gradual,Speed
647,0.09774041302434525,294,4,Gradual,Speed
647,0.3968236372260968,295,4,Gradual,Speed
647,3.1043685166885027,296,4,Gradual,Speed
647,0.3916357811936717,297,4,Gradual,Speed
647,0.21343943760168269,298,4,Gradual,Speed
647,0.9140247842875073,299,4,Gradual,Speed
647,0.9140247842875073,300,4,Gradual,Speed
647,2.858155857372452,301,4,Gradual,Speed
647,2.2309279188698232,302,4,Gradual,Speed
647,0.7350624196220326,303,4,Gradual,Speed
647,0.7350624196220326,304,4,Gradual,Speed
647,1.5869605456139817,305,4,Gradual,Speed
647,1.5869605456139817,306,4,Gradual,Speed
647,0.9265524980064297,307,4,Gradual,Speed
647,0.9265524980064297,308,4,Gradual,Speed
647,0.7608971946999243,309,4,Gradual,Speed
647,2.6227832432853853,310,4,Gradual,Speed
647,0.9851690156922884,311,4,Gradual,Speed
647,1.4506110103135519,312,4,Gradual,Speed
647,1.4506110103135519,313,4,Gradual,Speed
647,2.648709272678964,314,4,Gradual,Speed
647,0.2120034041252458,315,4,Gradual,Speed
647,3.0135010048936604,316,4,Gradual,Speed
647,3.0135010048936604,317,4,Gradual,Speed
647,0.6198843586162028,318,4,Gradual,Speed
647,1.6408602348348111,319,4,Gradual,Speed
647,1.6551245087205764,320,5,Gradual,Speed
647,2.7486395366814707,321,5,Gradual,Speed
647,0.7607387857988361,322,5,Gradual,Speed
647,1.4265123369614088,323,5,Gradual,Speed
647,2.767122882011262,324,5,Gradual,Speed
647,2.767122882011262,325,5,Gradual,Speed
647,0.3981590229187042,326,5,Gradual,Speed
647,0.3981590229187042,327,5,Gradual,Speed
647,0.22905616135632495,328,5,Gradual,Speed
647,1.5262605240834604,329,5,Gradual,Speed
647,0.7139383071559675,330,5,Gradual,Speed
647,1.1843841278221807,331,5,Gradual,Speed
647,0.0020263396784182923,332,5,Gradual,Speed
647,2.0104375119241915,333,5,Gradual,Speed
647,0.6721602342112237,334,5,Gradual,Speed
647,0.6721602342112237,335,5,Gradual,Speed
647,0.14817003505230839,336,5,Gradual,Speed
647,0.47810008053664727,337,5,Gradual,Speed
647,0.7922980875546746,338,5,Gradual,Speed
647,0.7922980875546746,339,5,Gradual,Speed
647,0.02128609848099836,340,5,Gradual,Speed
647,2.9172724516809647,341,5,Gradual,Speed
647,1.2864515089247348,342,5,Gradual,Speed
647,2.6879801268478642,343,5,Gradual,Speed
647,0.3363690914008961,344,5,Gradual,Speed
647,3.0417533796560376,345,5,Gradual,Speed
647,3.0417533796560376,346,5,Gradual,Speed
647,1.5344172364741901,347,5,Gradual,Speed
647,1.5344172364741901,348,5,Gradual,Speed
647,0.3984234866671463,349,5,Gradual,Speed
647,1.0735959340881078,350,5,Gradual,Speed
647,1.0735959340881078,351,5,Gradual,Speed
647,0.6084479284181076,352,5,Gradual,Speed
647,0.8382425615840251,353,5,Gradual,Speed
647,0.8382425615840251,354,5,Gradual,Speed
647,0.9191111493510521,355,5,Gradual,Speed
647,0.9191111493510521,356,5,Gradual,Speed
647,1.4073079145160063,357,5,Gradual,Speed
647,3.015950549126,358,5,Gradual,Speed
647,3.015950549126,359,5,Gradual,Speed
647,2.5287654877052614,360,5,Gradual,Speed
647,0.1450251567327684,361,5,Gradual,Speed
647,1.2514394757940452,362,5,Gradual,Speed
647,1.2514394757940452,363,5,Gradual,Speed
647,2.904042333908636,364,5,Gradual,Speed
647,2.096086307562679,365,5,Gradual,Speed
647,1.6402971493260783,366,5,Gradual,Speed
647,1.6402971493260783,367,5,Gradual,Speed
647,3.014257676378367,368,5,Gradual,Speed
647,0.30188135326523624,369,5,Gradual,Speed
647,0.19945854245012853,370,5,Gradual,Speed
647,0.5497958866574632,371,5,Gradual,Speed
647,1.3851316348451852,372,5,Gradual,Speed
647,1.3851316348451852,373,5,Gradual,Speed
647,0.06665503720102475,374,5,Gradual,Speed
647,0.06665503720102475,375,5,Gradual,Speed
647,1.6367314339321304,376,5,Gradual,Speed
647,1.6367314339321304,377,5,Gradual,Speed
647,2.766871692127804,378,5,Gradual,Speed
647,2.766871692127804,379,5,Gradual,Speed
647,0.5467759669381038,380,5,Gradual,Speed
647,2.72431098832994,381,5,Gradual,Speed
647,1.203375186472182,382,5,Gradual,Speed
647,0.4609292608920983,383,5,Gradual,Speed
647,0.24903935176482048,384,6,Gradual,Speed
647,0.24903935176482048,385,6,Gradual,Speed
647,0.6472405740676834,386,6,Gradual,Speed
647,2.0285492203999644,387,6,Gradual,Speed
647,0.2338617396249874,388,6,Gradual,Speed
647,0.2338617396249874,389,6,Gradual,Speed
647,0.48084313314785615,390,6,Gradual,Speed
647,1.3067746800868374,391,6,Gradual,Speed
647,1.3067746800868374,392,6,Gradual,Speed
647,2.3770837462154035,393,6,Gradual,Speed
647,2.3770837462154035,394,6,Gradual,Speed
647,0.8129684208762614,395,6,Gradual,Speed
647,0.1895804224565177,396,6,Gradual,Speed
647,0.27407762807130603,397,6,Gradual,Speed
647,2.6452604431210007,398,6,Gradual,Speed
647,0.023121547482284312,399,6,Gradual,Speed
647,0.023121547482284312,400,6,Gradual,Speed
647,1.7577944495950426,401,6,Gradual,Speed
647,1.7577944495950426,402,6,Gradual,Speed
647,0.5774206091361737,403,6,Gradual,Speed
647,2.982086680104447,404,6,Gradual,Speed
647,1.609458092225964,405,6,Gradual,Speed
647,2.2852917680162568,406,6,Gradual,Speed
647,0.46712089404766965,407,6,Gradual,Speed
647,0.6326649347921008,408,6,Gradual,Speed
647,2.5523292816411063,409,6,Gradual,Speed
647,2.008597230313564,410,6,Gradual,Speed
647,0.5780587382153709,411,6,Gradual,Speed
647,2.345644768555654,412,6,Gradual,Speed
647,2.417050783478806,413,6,Gradual,Speed
647,3.0932636856545352,414,6,Gradual,Speed
647,0.4168692602828008,415,6,Gradual,Speed
647,3.103828986240153,416,6,Gradual,Speed
647,2.01817814668535,417,6,Gradual,Speed
647,1.1058758572233867,418,6,Gradual,Speed
647,0.4851411138854991,419,6,Gradual,Speed
647,2.38917938809055,420,6,Gradual,Speed
647,1.6393112307937996,421,6,Gradual,Speed
647,2.9472990613012833,422,6,Gradual,Speed
647,0.48278960229425794,423,6,Gradual,Speed
647,1.0716071536581084,424,6,Gradual,Speed
647,1.0716071536581084,425,6,Gradual,Speed
647,0.12349466708639471,426,6,Gradual,Speed
647,1.8354522081074354,427,6,Gradual,Speed
647,1.5626363773470975,428,6,Gradual,Speed
647,2.4695827107367947,429,6,Gradual,Speed
647,2.4695827107367947,430,6,Gradual,Speed
647,0.29029180678423194,431,6,Gradual,Speed
647,1.6502293330523703,432,6,Gradual,Speed
647,1.1180269497664093,433,6,Gradual,Speed
647,2.5678589930691675,434,6,Gradual,Speed
647,1.102150832064353,435,6,Gradual,Speed
647,0.7640869857026893,436,6,Gradual,Speed
647,0.7640869857026893,437,6,Gradual,Speed
647,0.5139859516132176,438,6,Gradual,Speed
647,0.12383193164796731,439,6,Gradual,Speed
647,0.5989229601793093,440,6,Gradual,Speed
647,1.6899863528687082,441,6,Gradual,Speed
647,1.6899863528687082,442,6,Gradual,Speed
647,0.43126650813226813,443,6,Gradual,Speed
647,0.43126650813226813,444,6,Gradual,Speed
647,0.34908864035556425,445,6,Gradual,Speed
647,0.26640777427257883,446,6,Gradual,Speed
647,0.26640777427257883,447,6,Gradual,Speed
648,0.9811920657006232,0,0,Sudden,Accuracy
648,1.6532596762457294,1,0,Sudden,Accuracy
648,0.6044179740466689,2,0,Sudden,Accuracy
648,1.4036292588250747,3,0,Sudden,Accuracy
648,0.34063850866156686,4,0,Sudden,Accuracy
648,1.0224682918384698,5,0,Sudden,Accuracy
648,0.2592311013264828,6,0,Sudden,Accuracy
648,0.2592311013264828,7,0,Sudden,Accuracy
648,0.009309698173295718,8,0,Sudden,Accuracy
648,1.7185795861852,9,0,Sudden,Accuracy
648,1.5589914952955515,10,0,Sudden,Accuracy
648,1.5589914952955515,11,0,Sudden,Accuracy
648,0.0005047955151848471,12,0,Sudden,Accuracy
648,0.17841049935104009,13,0,Sudden,Accuracy
648,0.1362929125965304,14,0,Sudden,Accuracy
648,0.19153204803828605,15,0,Sudden,Accuracy
648,0.04780121334971252,16,0,Sudden,Accuracy
648,0.01586939342056593,17,0,Sudden,Accuracy
648,2.2832801048880365,18,0,Sudden,Accuracy
648,0.08344216477132113,19,0,Sudden,Accuracy
648,0.1044648414070115,20,0,Sudden,Accuracy
648,0.06585857154734313,21,0,Sudden,Accuracy
648,0.06585857154734313,22,0,Sudden,Accuracy
648,1.479205305291832,23,0,Sudden,Accuracy
648,0.10349520578949611,24,0,Sudden,Accuracy
648,0.19543721523411328,25,0,Sudden,Accuracy
648,0.19543721523411328,26,0,Sudden,Accuracy
648,0.0836071016017944,27,0,Sudden,Accuracy
648,0.12134954598670458,28,0,Sudden,Accuracy
648,0.12134954598670458,29,0,Sudden,Accuracy
648,0.013981342208058968,30,0,Sudden,Accuracy
648,0.06602707082075492,31,0,Sudden,Accuracy
648,0.019513678012984963,32,0,Sudden,Accuracy
648,0.036445805064244496,33,0,Sudden,Accuracy
648,0.036445805064244496,34,0,Sudden,Accuracy
648,0.0021589495535253448,35,0,Sudden,Accuracy
648,0.26675014783046935,36,0,Sudden,Accuracy
648,0.26675014783046935,37,0,Sudden,Accuracy
648,0.08192501194679105,38,0,Sudden,Accuracy
648,0.12458309877302083,39,0,Sudden,Accuracy
648,0.06032529762332783,40,0,Sudden,Accuracy
648,0.09786101935362512,41,0,Sudden,Accuracy
648,0.09786101935362512,42,0,Sudden,Accuracy
648,0.026076855946986006,43,0,Sudden,Accuracy
648,0.026076855946986006,44,0,Sudden,Accuracy
648,0.051902347466080426,45,0,Sudden,Accuracy
648,0.12601210320577708,46,0,Sudden,Accuracy
648,0.03512654345327757,47,0,Sudden,Accuracy
648,0.1666176465235149,48,0,Sudden,Accuracy
648,0.04489607667019573,49,0,Sudden,Accuracy
648,0.09422418069139644,50,0,Sudden,Accuracy
648,1.5982435637631383,51,0,Sudden,Accuracy
648,0.15344454665618665,52,0,Sudden,Accuracy
648,0.15344454665618665,53,0,Sudden,Accuracy
648,0.025422870370289216,54,0,Sudden,Accuracy
648,0.17081248585326334,55,0,Sudden,Accuracy
648,0.17081248585326334,56,0,Sudden,Accuracy
648,0.027666647157021017,57,0,Sudden,Accuracy
648,0.11093782675253988,58,0,Sudden,Accuracy
648,0.08030930172087604,59,0,Sudden,Accuracy
648,0.08030930172087604,60,0,Sudden,Accuracy
648,0.00939859739838546,61,0,Sudden,Accuracy
648,0.061853390192697325,62,0,Sudden,Accuracy
648,0.2229407837363752,63,0,Sudden,Accuracy
648,1.200461668454605,64,1,Sudden,Accuracy
648,1.200461668454605,65,1,Sudden,Accuracy
648,0.054186184274180635,66,1,Sudden,Accuracy
648,0.08420600316775431,67,1,Sudden,Accuracy
648,0.05727639140688741,68,1,Sudden,Accuracy
648,0.16304820187007368,69,1,Sudden,Accuracy
648,0.23980750622477234,70,1,Sudden,Accuracy
648,0.028839307815120358,71,1,Sudden,Accuracy
648,0.0126351274514626,72,1,Sudden,Accuracy
648,0.016526941439824503,73,1,Sudden,Accuracy
648,0.06844499875779281,74,1,Sudden,Accuracy
648,1.2652480581771033,75,1,Sudden,Accuracy
648,1.2652480581771033,76,1,Sudden,Accuracy
648,0.17269726511493894,77,1,Sudden,Accuracy
648,0.048927188489097176,78,1,Sudden,Accuracy
648,0.04881462974797602,79,1,Sudden,Accuracy
648,0.1977144303776347,80,1,Sudden,Accuracy
648,0.06084020481487114,81,1,Sudden,Accuracy
648,0.13918405060499442,82,1,Sudden,Accuracy
648,0.022476027667167147,83,1,Sudden,Accuracy
648,0.022476027667167147,84,1,Sudden,Accuracy
648,0.05723375387589218,85,1,Sudden,Accuracy
648,0.05723375387589218,86,1,Sudden,Accuracy
648,0.2587734306017691,87,1,Sudden,Accuracy
648,1.5151964222390426,88,1,Sudden,Accuracy
648,0.32050270505613343,89,1,Sudden,Accuracy
648,0.019750286846449614,90,1,Sudden,Accuracy
648,0.05988361609052291,91,1,Sudden,Accuracy
648,0.07990286846804986,92,1,Sudden,Accuracy
648,0.016482023835009525,93,1,Sudden,Accuracy
648,0.004320878272298422,94,1,Sudden,Accuracy
648,0.004320878272298422,95,1,Sudden,Accuracy
648,0.02509611445799594,96,1,Sudden,Accuracy
648,0.02060640184474391,97,1,Sudden,Accuracy
648,0.1692365836832271,98,1,Sudden,Accuracy
648,0.23423096587960313,99,1,Sudden,Accuracy
648,0.10582968383246592,100,1,Sudden,Accuracy
648,0.029267449400220812,101,1,Sudden,Accuracy
648,0.06422604311233333,102,1,Sudden,Accuracy
648,1.2009594529558092,103,1,Sudden,Accuracy
648,0.09045131125605384,104,1,Sudden,Accuracy
648,0.09045131125605384,105,1,Sudden,Accuracy
648,0.12814232389240637,106,1,Sudden,Accuracy
648,0.12814232389240637,107,1,Sudden,Accuracy
648,0.04908478403190653,108,1,Sudden,Accuracy
648,0.019602168241839593,109,1,Sudden,Accuracy
648,0.019602168241839593,110,1,Sudden,Accuracy
648,0.08416981342125211,111,1,Sudden,Accuracy
648,0.08416981342125211,112,1,Sudden,Accuracy
648,0.017746506428018925,113,1,Sudden,Accuracy
648,0.017746506428018925,114,1,Sudden,Accuracy
648,0.07390167961850702,115,1,Sudden,Accuracy
648,0.058835018090549224,116,1,Sudden,Accuracy
648,0.11272761159037707,117,1,Sudden,Accuracy
648,0.07896345925859934,118,1,Sudden,Accuracy
648,0.18940609477952025,119,1,Sudden,Accuracy
648,0.06020710413724745,120,1,Sudden,Accuracy
648,0.06020710413724745,121,1,Sudden,Accuracy
648,0.01691955738722619,122,1,Sudden,Accuracy
648,0.04736860306577229,123,1,Sudden,Accuracy
648,0.2198982847971924,124,1,Sudden,Accuracy
648,0.08582512435446032,125,1,Sudden,Accuracy
648,0.1687572965593222,126,1,Sudden,Accuracy
648,1.3069575979604244,127,1,Sudden,Accuracy
648,0.17529083264369047,128,2,Sudden,Accuracy
648,0.10239671926884966,129,2,Sudden,Accuracy
648,0.5911820248824483,130,2,Sudden,Accuracy
648,0.02549645234634469,131,2,Sudden,Accuracy
648,0.0794173091096119,132,2,Sudden,Accuracy
648,0.0423043095331807,133,2,Sudden,Accuracy
648,0.022273008532788876,134,2,Sudden,Accuracy
648,0.022273008532788876,135,2,Sudden,Accuracy
648,0.08269263683676566,136,2,Sudden,Accuracy
648,0.07092168174869576,137,2,Sudden,Accuracy
648,0.07092168174869576,138,2,Sudden,Accuracy
648,0.10199487689440069,139,2,Sudden,Accuracy
648,0.1746033159779971,140,2,Sudden,Accuracy
648,0.1746033159779971,141,2,Sudden,Accuracy
648,0.022242311874334782,142,2,Sudden,Accuracy
648,0.14071442295412692,143,2,Sudden,Accuracy
648,0.2852754266310804,144,2,Sudden,Accuracy
648,0.11505583322610607,145,2,Sudden,Accuracy
648,0.1387138002357851,146,2,Sudden,Accuracy
648,0.039530114532239126,147,2,Sudden,Accuracy
648,0.039530114532239126,148,2,Sudden,Accuracy
648,0.02323391366547384,149,2,Sudden,Accuracy
648,0.02323391366547384,150,2,Sudden,Accuracy
648,0.1787735335931295,151,2,Sudden,Accuracy
648,0.11332584235476258,152,2,Sudden,Accuracy
648,0.05283390137359694,153,2,Sudden,Accuracy
648,0.18147540363195008,154,2,Sudden,Accuracy
648,0.046643876109555796,155,2,Sudden,Accuracy
648,0.14807935605506853,156,2,Sudden,Accuracy
648,0.14807935605506853,157,2,Sudden,Accuracy
648,0.05394938363451442,158,2,Sudden,Accuracy
648,0.21789373481226088,159,2,Sudden,Accuracy
648,0.006295316351183917,160,2,Sudden,Accuracy
648,0.006295316351183917,161,2,Sudden,Accuracy
648,0.24565525301009117,162,2,Sudden,Accuracy
648,0.2732845837108717,163,2,Sudden,Accuracy
648,0.04967471076695774,164,2,Sudden,Accuracy
648,0.03792326423018133,165,2,Sudden,Accuracy
648,0.21964833578392629,166,2,Sudden,Accuracy
648,0.06571476524349928,167,2,Sudden,Accuracy
648,0.0295368619693248,168,2,Sudden,Accuracy
648,0.0251921119660306,169,2,Sudden,Accuracy
648,0.03126006185313535,170,2,Sudden,Accuracy
648,0.09666239849958214,171,2,Sudden,Accuracy
648,0.3037100305170371,172,2,Sudden,Accuracy
648,0.0021805460425098396,173,2,Sudden,Accuracy
648,0.0004569965861832683,174,2,Sudden,Accuracy
648,0.07755673245855764,175,2,Sudden,Accuracy
648,0.05353833269573883,176,2,Sudden,Accuracy
648,0.07202415246235373,177,2,Sudden,Accuracy
648,0.06343514792439328,178,2,Sudden,Accuracy
648,0.08414679170567348,179,2,Sudden,Accuracy
648,0.08414679170567348,180,2,Sudden,Accuracy
648,0.026219394702159705,181,2,Sudden,Accuracy
648,0.024012325642777985,182,2,Sudden,Accuracy
648,0.024012325642777985,183,2,Sudden,Accuracy
648,0.0504083132067061,184,2,Sudden,Accuracy
648,0.08305420478771215,185,2,Sudden,Accuracy
648,0.08305420478771215,186,2,Sudden,Accuracy
648,0.04157414099657032,187,2,Sudden,Accuracy
648,0.1029621056551991,188,2,Sudden,Accuracy
648,0.22619587835997673,189,2,Sudden,Accuracy
648,0.03228615664778404,190,2,Sudden,Accuracy
648,0.07675287154632641,191,2,Sudden,Accuracy
648,2.5100503024312095,192,3,Sudden,Accuracy
648,0.4770346270007272,193,3,Sudden,Accuracy
648,0.09581420682444787,194,3,Sudden,Accuracy
648,0.11833035590981479,195,3,Sudden,Accuracy
648,0.06555284980031414,196,3,Sudden,Accuracy
648,0.10971042053006091,197,3,Sudden,Accuracy
648,0.2583183058549716,198,3,Sudden,Accuracy
648,0.04465720760543568,199,3,Sudden,Accuracy
648,0.04465720760543568,200,3,Sudden,Accuracy
648,0.22860524888852238,201,3,Sudden,Accuracy
648,0.22860524888852238,202,3,Sudden,Accuracy
648,0.049179432608792185,203,3,Sudden,Accuracy
648,0.17355396398480155,204,3,Sudden,Accuracy
648,0.10063608205068424,205,3,Sudden,Accuracy
648,0.030043089147596153,206,3,Sudden,Accuracy
648,0.07178440145281469,207,3,Sudden,Accuracy
648,0.005166243995071975,208,3,Sudden,Accuracy
648,0.11219514122467517,209,3,Sudden,Accuracy
648,0.21342032774827874,210,3,Sudden,Accuracy
648,0.21342032774827874,211,3,Sudden,Accuracy
648,0.25125005242143805,212,3,Sudden,Accuracy
648,0.25125005242143805,213,3,Sudden,Accuracy
648,0.07538724248607599,214,3,Sudden,Accuracy
648,0.028690194779368454,215,3,Sudden,Accuracy
648,0.027554438359634465,216,3,Sudden,Accuracy
648,0.007936737454245184,217,3,Sudden,Accuracy
648,0.007936737454245184,218,3,Sudden,Accuracy
648,0.0993936957685248,219,3,Sudden,Accuracy
648,1.4842902177860746,220,3,Sudden,Accuracy
648,1.4842902177860746,221,3,Sudden,Accuracy
648,0.1032753148262991,222,3,Sudden,Accuracy
648,0.13642231433141364,223,3,Sudden,Accuracy
648,0.06422046574004395,224,3,Sudden,Accuracy
648,0.26073168975081285,225,3,Sudden,Accuracy
648,0.8409453796945819,226,3,Sudden,Accuracy
648,0.10075544375312216,227,3,Sudden,Accuracy
648,0.10098524566633056,228,3,Sudden,Accuracy
648,0.015875443422277064,229,3,Sudden,Accuracy
648,0.039589137599130735,230,3,Sudden,Accuracy
648,0.06815120253217528,231,3,Sudden,Accuracy
648,0.022259851891108823,232,3,Sudden,Accuracy
648,0.022259851891108823,233,3,Sudden,Accuracy
648,0.14819871343436886,234,3,Sudden,Accuracy
648,0.03029375991877435,235,3,Sudden,Accuracy
648,0.03029375991877435,236,3,Sudden,Accuracy
648,0.3785888339209125,237,3,Sudden,Accuracy
648,0.13495235747932427,238,3,Sudden,Accuracy
648,0.2842571209791119,239,3,Sudden,Accuracy
648,0.2842571209791119,240,3,Sudden,Accuracy
648,0.08203710521095225,241,3,Sudden,Accuracy
648,0.17369853409639313,242,3,Sudden,Accuracy
648,0.17369853409639313,243,3,Sudden,Accuracy
648,0.02758226255030557,244,3,Sudden,Accuracy
648,0.02758226255030557,245,3,Sudden,Accuracy
648,0.08896396189364253,246,3,Sudden,Accuracy
648,0.19332665973895027,247,3,Sudden,Accuracy
648,0.01387704638645069,248,3,Sudden,Accuracy
648,0.7835733479047184,249,3,Sudden,Accuracy
648,0.020619499478866554,250,3,Sudden,Accuracy
648,0.03975210381849347,251,3,Sudden,Accuracy
648,0.03975210381849347,252,3,Sudden,Accuracy
648,0.09246186743071844,253,3,Sudden,Accuracy
648,0.021207051032455838,254,3,Sudden,Accuracy
648,0.021207051032455838,255,3,Sudden,Accuracy
648,0.06181460182332585,256,4,Sudden,Accuracy
648,0.11682763942946986,257,4,Sudden,Accuracy
648,0.10708900378221187,258,4,Sudden,Accuracy
648,0.0543672427278957,259,4,Sudden,Accuracy
648,0.04324635060394792,260,4,Sudden,Accuracy
648,7.617306430628704e-05,261,4,Sudden,Accuracy
648,0.022991806534594157,262,4,Sudden,Accuracy
648,0.04351239684698717,263,4,Sudden,Accuracy
648,0.04351239684698717,264,4,Sudden,Accuracy
648,0.08964467920108002,265,4,Sudden,Accuracy
648,0.35081074707958815,266,4,Sudden,Accuracy
648,0.07538189295721015,267,4,Sudden,Accuracy
648,1.7429586617021284,268,4,Sudden,Accuracy
648,1.7429586617021284,269,4,Sudden,Accuracy
648,0.11012986249100085,270,4,Sudden,Accuracy
648,0.010754571108353001,271,4,Sudden,Accuracy
648,0.010754571108353001,272,4,Sudden,Accuracy
